8.985400199890136719e-02,5.485200285911560059e-01,2.561900019645690918e-01
9.017100185155868530e-02,5.502399802207946777e-01,2.559100091457366943e-01
9.157499670982360840e-02,5.507299900054931641e-01,2.573800086975097656e-01
9.155199676752090454e-02,5.526800155639648438e-01,2.563900053501129150e-01
9.154400229454040527e-02,5.530099868774414062e-01,2.587499916553497314e-01
9.248899668455123901e-02,5.544000267982482910e-01,2.587200105190277100e-01
9.201300144195556641e-02,5.560399889945983887e-01,2.586100101470947266e-01
9.260699898004531860e-02,5.565500259399414062e-01,2.605400085449218750e-01
9.275600314140319824e-02,5.578799843788146973e-01,2.612499892711639404e-01
9.299100190401077271e-02,5.592799782752990723e-01,2.615199983119964600e-01
9.261099994182586670e-02,5.603600144386291504e-01,2.627399861812591553e-01
9.273000061511993408e-02,5.617799758911132812e-01,2.628600001335144043e-01
9.232799708843231201e-02,5.627400279045104980e-01,2.646200060844421387e-01
9.027399867773056030e-02,5.643699765205383301e-01,2.655000090599060059e-01
9.020400047302246094e-02,5.654600262641906738e-01,2.670600116252899170e-01
9.049899876117706299e-02,5.667499899864196777e-01,2.675000131130218506e-01
9.108500182628631592e-02,5.677499771118164062e-01,2.689200043678283691e-01
9.043700248003005981e-02,5.691099762916564941e-01,2.698299884796142578e-01
9.042099863290786743e-02,5.694800019264221191e-01,2.723200023174285889e-01
8.975200355052947998e-02,5.717700123786926270e-01,2.714200019836425781e-01
8.939000219106674194e-02,5.722799897193908691e-01,2.737900018692016602e-01
8.890700340270996094e-02,5.738400220870971680e-01,2.742899954319000244e-01
8.914999663829803467e-02,5.737100243568420410e-01,2.773000001907348633e-01
8.822900056838989258e-02,5.752699971199035645e-01,2.777799963951110840e-01
8.809400349855422974e-02,5.759699940681457520e-01,2.792100012302398682e-01
8.779499679803848267e-02,5.776200294494628906e-01,2.791000008583068848e-01
8.742199838161468506e-02,5.778899788856506348e-01,2.813999950885772705e-01
8.706100285053253174e-02,5.785199999809265137e-01,2.831799983978271484e-01
8.632700145244598389e-02,5.799300074577331543e-01,2.836799919605255127e-01
8.579000085592269897e-02,5.808100104331970215e-01,2.844899892807006836e-01
8.722499758005142212e-02,5.806999802589416504e-01,2.868900001049041748e-01
8.619599789381027222e-02,5.812500119209289551e-01,2.884399890899658203e-01
8.626200258731842041e-02,5.818600058555603027e-01,2.897399961948394775e-01
8.680900186300277710e-02,5.822299718856811523e-01,2.911500036716461182e-01
8.653499931097030640e-02,5.828499794006347656e-01,2.921899855136871338e-01
8.612500131130218506e-02,5.832200050354003906e-01,2.936399877071380615e-01
8.579400181770324707e-02,5.835899710655212402e-01,2.946999967098236084e-01
8.493900299072265625e-02,5.838299989700317383e-01,2.968899905681610107e-01
8.488100022077560425e-02,5.845699906349182129e-01,2.971900105476379395e-01
8.526699990034103394e-02,5.848699808120727539e-01,2.983900010585784912e-01
8.504100143909454346e-02,5.849999785423278809e-01,3.000299930572509766e-01
8.437400311231613159e-02,5.859500169754028320e-01,2.995899915695190430e-01
8.488299697637557983e-02,5.855699777603149414e-01,3.020899891853332520e-01
8.311299979686737061e-02,5.853999853134155273e-01,3.037300109863281250e-01
8.311600238084793091e-02,5.856500267982482910e-01,3.047200143337249756e-01
8.391200006008148193e-02,5.856900215148925781e-01,3.057399988174438477e-01
8.374200016260147095e-02,5.856900215148925781e-01,3.069599866867065430e-01
8.335000276565551758e-02,5.861700177192687988e-01,3.071799874305725098e-01
8.212999999523162842e-02,5.856299996376037598e-01,3.092499971389770508e-01
8.170100301504135132e-02,5.851299762725830078e-01,3.112500011920928955e-01
8.102499693632125854e-02,5.858700275421142578e-01,3.107399940490722656e-01
8.053900301456451416e-02,5.861399769783020020e-01,3.115200102329254150e-01
8.006700128316879272e-02,5.855299830436706543e-01,3.139500021934509277e-01
7.950799912214279175e-02,5.861099958419799805e-01,3.139300048351287842e-01
7.967399805784225464e-02,5.863199830055236816e-01,3.141300082206726074e-01
7.909700274467468262e-02,5.853800177574157715e-01,3.163200020790100098e-01
7.897900044918060303e-02,5.851699709892272949e-01,3.177500069141387939e-01
7.947099953889846802e-02,5.849699974060058594e-01,3.185099959373474121e-01
7.817900180816650391e-02,5.854200124740600586e-01,3.189300000667572021e-01
7.833500206470489502e-02,5.845100283622741699e-01,3.206099867820739746e-01
7.775899767875671387e-02,5.842300057411193848e-01,3.215000033378601074e-01
7.734099775552749634e-02,5.848199725151062012e-01,3.212299942970275879e-01
7.730700075626373291e-02,5.844399929046630859e-01,3.221299946308135986e-01
7.723200321197509766e-02,5.835499763488769531e-01,3.237200081348419189e-01
7.677300274372100830e-02,5.837500095367431641e-01,3.241899907588958740e-01
7.620800286531448364e-02,5.833100080490112305e-01,3.248600065708160400e-01
7.673899829387664795e-02,5.831199884414672852e-01,3.252899944782257080e-01
7.591100037097930908e-02,5.825799703598022461e-01,3.266899883747100830e-01
7.645200192928314209e-02,5.812199711799621582e-01,3.286600112915039062e-01
7.681600004434585571e-02,5.809000134468078613e-01,3.289799988269805908e-01
7.629399746656417847e-02,5.809699892997741699e-01,3.292199969291687012e-01
7.581900060176849365e-02,5.798100233078002930e-01,3.311699926853179932e-01
7.632099837064743042e-02,5.784900188446044922e-01,3.328000009059906006e-01
7.581000030040740967e-02,5.787600278854370117e-01,3.324699997901916504e-01
7.571999728679656982e-02,5.789200067520141602e-01,3.316699862480163574e-01
7.581900060176849365e-02,5.775200128555297852e-01,3.340100049972534180e-01
7.603300362825393677e-02,5.770300030708312988e-01,3.345899879932403564e-01
7.526899874210357666e-02,5.764399766921997070e-01,3.352299928665161133e-01
7.552099972963333130e-02,5.767499804496765137e-01,3.345600068569183350e-01
7.542300224304199219e-02,5.751699805259704590e-01,3.366000056266784668e-01
7.595799863338470459e-02,5.745099782943725586e-01,3.375599980354309082e-01
7.566300034523010254e-02,5.746300220489501953e-01,3.370299935340881348e-01
7.478000223636627197e-02,5.738499760627746582e-01,3.382900059223175049e-01
7.619199901819229126e-02,5.723500251770019531e-01,3.394300043582916260e-01
7.525700330734252930e-02,5.717300176620483398e-01,3.401499986648559570e-01
7.521700114011764526e-02,5.710999965667724609e-01,3.411200046539306641e-01
7.508700340986251831e-02,5.712900161743164062e-01,3.405100107192993164e-01
7.480199635028839111e-02,5.703399777412414551e-01,3.412399888038635254e-01
7.437399774789810181e-02,5.692499876022338867e-01,3.426400125026702881e-01
7.523299753665924072e-02,5.680599808692932129e-01,3.435100018978118896e-01
7.435300201177597046e-02,5.673999786376953125e-01,3.443099856376647949e-01
7.472500205039978027e-02,5.676199793815612793e-01,3.440200090408325195e-01
7.503099739551544189e-02,5.659899711608886719e-01,3.459999859333038330e-01
7.467500120401382446e-02,5.661200284957885742e-01,3.452199995517730713e-01
7.441300153732299805e-02,5.654500126838684082e-01,3.457500040531158447e-01
7.532700151205062866e-02,5.637400150299072266e-01,3.473699986934661865e-01
7.411299645900726318e-02,5.640199780464172363e-01,3.468799889087677002e-01
7.469800114631652832e-02,5.623099803924560547e-01,3.489699959754943848e-01
7.447999715805053711e-02,5.623800158500671387e-01,3.486500084400177002e-01
7.469099760055541992e-02,5.609599947929382324e-01,3.498199880123138428e-01
7.499200105667114258e-02,5.601000189781188965e-01,3.502799868583679199e-01
7.430599629878997803e-02,5.599799752235412598e-01,3.501000106334686279e-01
7.505299896001815796e-02,5.582100152969360352e-01,3.516399860382080078e-01
7.460399717092514038e-02,5.583099722862243652e-01,3.512000143527984619e-01
7.518900185823440552e-02,5.568699836730957031e-01,3.522300124168395996e-01
7.517199963331222534e-02,5.548999905586242676e-01,3.544700145721435547e-01
7.529599964618682861e-02,5.548300147056579590e-01,3.540599942207336426e-01
7.563400268554687500e-02,5.540900230407714844e-01,3.547399938106536865e-01
7.554899901151657104e-02,5.531799793243408203e-01,3.550600111484527588e-01
7.679899781942367554e-02,5.519899725914001465e-01,3.559300005435943604e-01
7.492999732494354248e-02,5.514799952507019043e-01,3.563100099563598633e-01
7.700800150632858276e-02,5.503699779510498047e-01,3.563399910926818848e-01
7.670599967241287231e-02,5.491399765014648438e-01,3.570399880409240723e-01
7.691100239753723145e-02,5.483700037002563477e-01,3.572500050067901611e-01
7.688699662685394287e-02,5.470899939537048340e-01,3.578400015830993652e-01
7.661899924278259277e-02,5.460900068283081055e-01,3.584400117397308350e-01
7.629500329494476318e-02,5.451599955558776855e-01,3.586300015449523926e-01
7.617100328207015991e-02,5.437099933624267578e-01,3.591499924659729004e-01
7.631099969148635864e-02,5.428100228309631348e-01,3.587499856948852539e-01
7.613699883222579956e-02,5.414900183677673340e-01,3.593200147151947021e-01
7.616800069808959961e-02,5.403400063514709473e-01,3.597899973392486572e-01
7.613900303840637207e-02,5.392000079154968262e-01,3.601300120353698730e-01
7.633800059556961060e-02,5.382000207901000977e-01,3.600400090217590332e-01
7.623899728059768677e-02,5.367900133132934570e-01,3.606199920177459717e-01
7.664000242948532104e-02,5.356900095939636230e-01,3.606100082397460938e-01
7.581599801778793335e-02,5.343099832534790039e-01,3.612099885940551758e-01
7.624600082635879517e-02,5.331100225448608398e-01,3.612000048160552979e-01
7.552599906921386719e-02,5.321000218391418457e-01,3.615700006484985352e-01
7.628899812698364258e-02,5.302000045776367188e-01,3.619999885559082031e-01
7.574299722909927368e-02,5.289899706840515137e-01,3.618299961090087891e-01
7.572200149297714233e-02,5.277500152587890625e-01,3.617999851703643799e-01
7.638400048017501831e-02,5.260300040245056152e-01,3.624500036239624023e-01
7.623399794101715088e-02,5.248000025749206543e-01,3.623600006103515625e-01
7.608699798583984375e-02,5.232300162315368652e-01,3.624599874019622803e-01
7.570700347423553467e-02,5.224199891090393066e-01,3.617700040340423584e-01
7.547499984502792358e-02,5.210300087928771973e-01,3.618600070476531982e-01
7.559499889612197876e-02,5.195000171661376953e-01,3.623299896717071533e-01
7.496800273656845093e-02,5.187299847602844238e-01,3.617199957370758057e-01
7.495299726724624634e-02,5.169500112533569336e-01,3.625899851322174072e-01
7.516299933195114136e-02,5.158200263977050781e-01,3.619399964809417725e-01
7.532700151205062866e-02,5.144699811935424805e-01,3.618499934673309326e-01
7.507199794054031372e-02,5.131700038909912109e-01,3.616699874401092529e-01
7.490299642086029053e-02,5.117499828338623047e-01,3.617599904537200928e-01
7.434000074863433838e-02,5.105999708175659180e-01,3.613699972629547119e-01
7.410900294780731201e-02,5.097399950027465820e-01,3.605499863624572754e-01
7.418499886989593506e-02,5.078700184822082520e-01,3.610900044441223145e-01
7.419700175523757935e-02,5.073500275611877441e-01,3.599100112915039062e-01
7.412400096654891968e-02,5.051500201225280762e-01,3.604300022125244141e-01
7.312999665737152100e-02,5.039799809455871582e-01,3.601999878883361816e-01
7.378300279378890991e-02,5.021100044250488281e-01,3.603700101375579834e-01
7.389199733734130859e-02,5.009499788284301758e-01,3.597199916839599609e-01
7.272399961948394775e-02,5.008000135421752930e-01,3.582499921321868896e-01
7.338199764490127563e-02,4.982100129127502441e-01,3.589800000190734863e-01
7.262499630451202393e-02,4.975900053977966309e-01,3.577699959278106689e-01
7.281000167131423950e-02,4.957900047302246094e-01,3.576700091361999512e-01
7.272499799728393555e-02,4.937700033187866211e-01,3.576200008392333984e-01
7.227499783039093018e-02,4.919500052928924561e-01,3.574300110340118408e-01
7.193200290203094482e-02,4.916200041770935059e-01,3.554500043392181396e-01
7.238300144672393799e-02,4.891400039196014404e-01,3.557699918746948242e-01
7.288199663162231445e-02,4.871299862861633301e-01,3.553900122642517090e-01
7.320799678564071655e-02,4.857000112533569336e-01,3.544000089168548584e-01
7.209599763154983521e-02,4.841000139713287354e-01,3.538900017738342285e-01
7.256499677896499634e-02,4.822300076484680176e-01,3.532600104808807373e-01
7.238800078630447388e-02,4.802500009536743164e-01,3.528499901294708252e-01
7.171499729156494141e-02,4.787699878215789795e-01,3.520900011062622070e-01
7.156299799680709839e-02,4.779999852180480957e-01,3.500699996948242188e-01
7.240500301122665405e-02,4.753699898719787598e-01,3.503200113773345947e-01
7.149100303649902344e-02,4.733999967575073242e-01,3.496100008487701416e-01
7.248599827289581299e-02,4.710499942302703857e-01,3.495100140571594238e-01
7.190299779176712036e-02,4.694199860095977783e-01,3.483799993991851807e-01
7.177499681711196899e-02,4.676299989223480225e-01,3.476499915122985840e-01
7.083699852228164673e-02,4.667200148105621338e-01,3.458000123500823975e-01
7.105199992656707764e-02,4.638000130653381348e-01,3.459500074386596680e-01
7.064600288867950439e-02,4.617800116539001465e-01,3.453400135040283203e-01
6.981000304222106934e-02,4.608199894428253174e-01,3.434799909591674805e-01
6.971199810504913330e-02,4.590499997138977051e-01,3.425399959087371826e-01
7.017499953508377075e-02,4.558599889278411865e-01,3.429400026798248291e-01
6.952399760484695435e-02,4.543200135231018066e-01,3.420499861240386963e-01
6.861300021409988403e-02,4.532600045204162598e-01,3.405199944972991943e-01
6.865800172090530396e-02,4.505999982357025146e-01,3.406899869441986084e-01
6.852500140666961670e-02,4.487800002098083496e-01,3.401100039482116699e-01
6.862799823284149170e-02,4.469499886035919189e-01,3.390800058841705322e-01
6.756500154733657837e-02,4.460999965667724609e-01,3.375999927520751953e-01
6.743100285530090332e-02,4.432600140571594238e-01,3.376399874687194824e-01
6.754499673843383789e-02,4.424900114536285400e-01,3.358399868011474609e-01
6.682699918746948242e-02,4.396699965000152588e-01,3.362300097942352295e-01
6.632799655199050903e-02,4.382100105285644531e-01,3.351300060749053955e-01
6.738699972629547119e-02,4.362100064754486084e-01,3.344100117683410645e-01
6.623599678277969360e-02,4.348500072956085205e-01,3.333500027656555176e-01
6.616800278425216675e-02,4.339700043201446533e-01,3.317500054836273193e-01
6.655900180339813232e-02,4.310300052165985107e-01,3.320200145244598389e-01
6.703600287437438965e-02,4.296100139617919922e-01,3.307099938392639160e-01
6.603600084781646729e-02,4.281199872493743896e-01,3.296099901199340820e-01
6.633300334215164185e-02,4.265399873256683350e-01,3.285999894142150879e-01
6.607999652624130249e-02,4.249399900436401367e-01,3.277600109577178955e-01
6.493200361728668213e-02,4.240599870681762695e-01,3.262200057506561279e-01
6.546200066804885864e-02,4.218499958515167236e-01,3.260099887847900391e-01
6.439600139856338501e-02,4.213199913501739502e-01,3.239000141620635986e-01
6.474799662828445435e-02,4.183300137519836426e-01,3.247700035572052002e-01
6.410499662160873413e-02,4.171200096607208252e-01,3.237499892711639404e-01
6.479000300168991089e-02,4.151000082492828369e-01,3.228000104427337646e-01
6.398300081491470337e-02,4.144299924373626709e-01,3.212899863719940186e-01
6.386599689722061157e-02,4.119400084018707275e-01,3.212699890136718750e-01
6.403300166130065918e-02,4.109599888324737549e-01,3.195500075817108154e-01
6.433700025081634521e-02,4.087600111961364746e-01,3.192600011825561523e-01
6.333799660205841064e-02,4.072600007057189941e-01,3.182699978351593018e-01
6.310100108385086060e-02,4.061299860477447510e-01,3.170300126075744629e-01
6.293299794197082520e-02,4.038400053977966309e-01,3.167400062084197998e-01
6.239100173115730286e-02,4.022200107574462891e-01,3.158099949359893799e-01
6.223899871110916138e-02,4.015100002288818359e-01,3.140400052070617676e-01
6.145900115370750427e-02,3.996100127696990967e-01,3.132700026035308838e-01
6.136199831962585449e-02,3.975000083446502686e-01,3.132399916648864746e-01
6.058200076222419739e-02,3.967700004577636719e-01,3.118099868297576904e-01
6.083700060844421387e-02,3.943899869918823242e-01,3.115099966526031494e-01
6.015999987721443176e-02,3.934600055217742920e-01,3.102099895477294922e-01
5.993900075554847717e-02,3.913300037384033203e-01,3.099200129508972168e-01
5.930100008845329285e-02,3.898299932479858398e-01,3.089999854564666748e-01
5.929600074887275696e-02,3.883399963378906250e-01,3.081299960613250732e-01
5.857300013303756714e-02,3.865999877452850342e-01,3.075700104236602783e-01
5.854199826717376709e-02,3.850800096988677979e-01,3.066099882125854492e-01
5.860000103712081909e-02,3.837999999523162842e-01,3.054099977016448975e-01
5.801000073552131653e-02,3.826000094413757324e-01,3.041400015354156494e-01
